id,CorollaWidth,CorollaLength,PetalLength,Color,NectarAmt,NectarConc,Root,Fdate
277,1.028472457,1.499972936,-0.090406925,-0.895331659,0.045225893,0.040336703,0.335743179,0.410815489
278,-0.630102094,0.250610809,-0.822442235,-0.385129496,-0.141716263,0.921178094,-0.169655097,0.882607081
279,0.566970481,0.283511048,0.105080325,-0.71747315,-0.11858837,-0.310560329,0.190760256,-0.664024706
280,1.425625976,0.283511048,1.954734047,-0.881445325,-0.65314311,-0.660595272,0.343968958,0.861109275
281,NA,NA,NA,-0.112836423,0.213442465,-0.135217847,0.864826061,0.375271426
282,0.851118378,1.639601237,0.295150826,-0.730356587,-0.228274873,-0.922538452,-0.867019613,-0.058474599
283,0.017148243,1.007006013,0.480112179,-0.885381773,0.558877858,0.65640077,0.143688003,-0.717654487
284,1.477189325,-0.802892244,-0.605115927,-0.034249853,0.448284031,-0.485687322,1.253482181,-0.845327892
285,NA,NA,NA,NA,0.016165617,-0.398150981,0.902909053,0.626083538
286,NA,NA,NA,NA,NA,NA,-1.822029025,1.460029473
287,NA,NA,NA,NA,-1.051941641,-0.135217847,-1.590352988,1.120518839
288,-0.258398333,1.368539876,0.480112179,-0.645716131,0.088247649,0.216100014,-0.295962033,0.143213534
289,-0.141939124,0.020273483,-0.394539839,-0.435147368,-0.479954745,0.128192467,-0.060861577,0.626083538
290,1.100937871,0.480886211,-0.767452745,NA,-0.56962482,1.009534508,-1.504479047,1.185241518
291,0.566970481,1.532828434,0.008034115,-0.585997168,-0.321901551,-0.529434984,0.051340634,0.410815489
292,0.264405596,1.992691673,0.295150826,NA,-0.462393207,-0.922538452,0.538424225,1.002838261
293,0.13944361,0.612444981,0.66024609,-1.24481223,-0.953887611,0.524178521,-0.289061919,1.061985024
294,NA,NA,NA,-0.28354339,-0.606401533,-0.922538452,NA,0.921797095
295,1.028472457,0.118997171,0.295150826,-0.093250799,-0.56962482,0.392068865,-0.555016593,-1.278079727
296,-0.630102094,1.992691673,1.174168951,-0.040623161,-0.260464272,-0.791630293,-0.655971205,1.185241518
297,-0.062950995,1.302816656,0.480112179,-0.280361227,1.59654169,0.348057555,-0.54218836,0.410815489
298,0.057623467,1.795633173,1.805397796,-0.478153716,0.326758156,-0.922538452,0.246459764,1.158077781
299,-0.701575862,1.499972936,-0.605115927,-0.555618116,-0.260464272,-1.009739274,1.109369861,-0.956035407
300,0.793171934,0.875504602,0.480112179,0.046117445,0.410460673,-2.310538125,0.707137503,-1.37934571
301,0.057623467,1.467116334,2.522456773,-0.105235343,NA,NA,-0.735881106,1.215650893
302,0.222448791,0.842626316,1.496879819,-0.267750585,0.16542242,-2.094717477,0.254486837,1.13762136
303,2.075675632,0.250610809,0.57076589,0.030904617,0.642093328,-1.705228439,0.074207107,-1.463777893
304,0.566970481,-0.111376304,-0.291647705,-0.422003453,0.16542242,-0.266744777,3.037252141,-0.845327892
305,NA,NA,NA,NA,NA,NA,-2.515987367,1.447064346
306,0.222448791,1.401399809,0.66024609,0.052535787,0.267334313,-0.135217847,-0.112044721,0.580765146
307,1.425625976,0.020273483,-0.394539839,-0.34392065,NA,NA,-0.097495584,0.542673392
308,NA,NA,NA,NA,NA,NA,-1.576196359,1.514837337
309,NA,NA,NA,NA,NA,NA,-1.760065825,1.524460644
310,NA,NA,NA,NA,NA,NA,-1.021364118,1.319219839
311,1.425625976,-0.308890674,0.295150826,-0.589403305,-0.497637724,0.744610874,0.990023123,-0.956035407
312,0.222448791,1.237088934,-0.933782887,-0.382512425,-0.393323269,0.832870097,-0.001456704,0.882607081
313,0.392141844,-0.243047203,0.200772798,-0.43724277,-1.007860559,-0.398150981,-0.84943012,0.803351133
314,-0.410038842,0.151902492,0.388251971,-0.254483175,-1.392913569,-0.069409562,0.360476095,-0.400237967
315,NA,NA,NA,NA,NA,NA,-1.728632078,1.534069557
316,NA,NA,NA,-0.59282525,-0.196472263,-0.485687322,-0.580531961,1.002838261
317,-0.296691907,0.612444981,-0.877882984,NA,-0.515444145,-0.791630293,-0.987666724,0.981812094
318,0.222448791,1.467116334,1.805397796,-0.838451457,-0.798889454,-2.094717477,-0.431200322,0.580765146
319,-0.841831312,0.151902492,0.295150826,-0.661568182,-0.662597223,0.65640077,0.503861342,0.741273706
320,0.306670597,-1.033535998,-0.090406925,-0.908165457,-0.149470137,-2.051504537,-0.825835748,1.002838261
321,-0.296691907,2.189712381,0.921955612,-0.917101008,0.397741582,0.128192467,0.635166637,-0.400237967
322,-0.062950995,1.697089521,0.388251971,-0.827534773,-0.376340692,0.392068865,0.206587585,0.002696102
323,NA,NA,NA,NA,NA,NA,-1.021364118,1.51804671
324,-0.91065349,-1.165364976,1.496879819,-0.480736972,NA,NA,-1.206203089,1.355547499
325,0.566970481,0.38220423,0.008034115,-1.029320773,-0.196472263,0.480129398,-0.140966294,-0.234403466
326,-0.48435599,1.26995336,0.295150826,-0.465727039,-0.922080396,1.186391201,-1.038087761,0.861109275
327,0.793171934,-0.440593887,-0.090406925,-0.498686793,-0.700776974,0.392068865,0.990023123,0.500418569
328,0.285499315,0.415099463,1.049203657,0.565263116,-0.091095198,0.603498439,0.081861581,-0.845327892
329,-1.242461859,0.645331629,1.007045609,0.959708952,-0.444951166,0.921178094,-0.612164779,-1.016521572
330,-0.630102094,0.612444981,-0.712906827,-0.348920635,-0.681613783,0.788734367,0.214527159,0.079953983
331,0.392141844,-2.286937704,0.66024609,-0.693882191,0.333284654,-0.222915811,-0.169655097,-0.400237967
332,0.13944361,0.546668038,0.66024609,0.317787955,0.700129566,1.274890808,0.198665306,-0.464051706
333,1.028472457,-0.177209093,-0.090406925,-0.556842484,-1.335567994,-0.135217847,1.263985574,-0.52414848
334,NA,NA,NA,-0.492281759,0.570911043,0.788734367,NA,-1.37934571
335,-0.258398333,1.368539876,0.66024609,0.041882062,0.267334313,-0.485687322,-0.437827483,-0.058474599
336,-0.772145405,0.151902492,0.66024609,-0.749879206,-1.6026454,1.009534508,-0.148160186,0.626083538
337,-0.772145405,-0.045548794,-0.090406925,-0.415511984,-0.088057658,-1.096882486,-0.397875301,1.002838261
338,0.701635617,-0.737007091,-0.090406925,-0.725174279,-0.515444145,-1.183967594,1.558901328,-0.845327892
339,-0.841831312,0.546668038,0.57076589,-0.162355574,0.812921673,0.65640077,0.538424225,-0.400237967
340,NA,NA,NA,-0.235096172,-0.56962482,-0.135217847,1.392304476,-1.61419424
341,NA,NA,NA,NA,NA,NA,-1.232546107,NA
342,-0.023042036,-0.111376304,1.805397796,0.070362343,0.144586685,0.392068865,-0.316581848,0.626083538
343,-1.354016324,-0.062005179,0.295150826,-0.380229396,0.326758156,-0.660595272,-0.377727362,0.580765146
344,NA,NA,NA,NA,NA,NA,-2.06261468,1.355547499
345,NA,NA,NA,NA,NA,NA,-1.641741013,NA
346,NA,NA,NA,NA,NA,NA,-1.445954332,1.29931302
347,NA,NA,NA,-0.138726448,NA,NA,0.883819568,0.580765146
348,NA,NA,NA,-0.158080998,-0.11858837,0.128192467,0.452615342,1.269329248
349,NA,NA,NA,-0.318457429,NA,NA,0.159310993,0.542673392
350,-0.772145405,-0.045548794,-0.712906827,-0.722597676,0.485618367,0.744610874,1.939809789,-0.464051706
351,0.057623467,0.645331629,0.480112179,-0.281516994,0.307088279,0.832870097,-0.17679132,-0.107241901
352,-0.447320161,0.151902492,1.496879819,0.763099452,0.240517414,0.744610874,-0.155339582,0.24653995
353,-0.701575862,-2.234114082,1.091108103,-0.376979021,1.207110338,-0.047466868,0.990023123,-0.956035407
354,-1.369768413,0.842626316,1.652830171,-0.436543686,-0.072921037,-2.224259001,-0.140966294,0.693289545
355,-0.334727767,-0.737007091,0.105080325,-0.885381773,0.953524436,0.480129398,2.028230363,-1.209254628
356,1.125292053,-1.956863838,0.008034115,-0.595402187,0.910949201,0.65640077,2.530707575,0.410815489
357,-0.630102094,-0.275968264,0.748584408,-0.512814428,0.779527032,0.65640077,-0.053489565,-0.058474599
358,0.793171934,-0.243047203,-0.712906827,-0.842131511,0.001518885,-0.310560329,0.689014345,-0.400237967
359,NA,NA,NA,NA,NA,NA,0.066568832,1.427566413
360,-0.258398333,-0.308890674,1.729527114,-0.632919662,0.372132927,0.480129398,-0.457634049,1.002838261
361,NA,NA,NA,NA,NA,NA,-2.178356231,1.424310855
362,-0.334727767,0.217709308,1.337384302,0.486107612,0.102440282,-1.183967594,-1.3863707,1.1478586
363,NA,NA,NA,NA,0.102440282,-0.398150981,-1.79561919,1.476198555
364,-0.91065349,-0.045548794,2.02823492,0.008983053,0.479429307,-1.183967594,-1.528559777,0.93951718
365,0.349247939,-0.243047203,0.200772798,-0.110454245,-0.165045668,0.128192467,-0.082886971,0.079953983
366,-1.30648561,0.05318267,2.657581993,NA,NA,NA,-0.993306298,1.305955893
367,1.529201587,0.415099463,0.835811205,-1.020211912,-0.359468574,0.65640077,1.222142705,-1.545161578
368,0.933217949,0.447993454,1.575287716,-0.777743071,0.186103539,0.480129398,-0.56779769,0.457781027
369,0.13944361,-0.177209093,-0.090406925,NA,0.423123728,-0.135217847,-0.509909501,0.375271426
370,-0.334727767,0.415099463,-1.162139544,-0.640661766,-0.667337761,-0.135217847,0.128132078,-1.142910344
371,NA,NA,NA,-0.688964095,-0.720089488,1.009534508,NA,0.693289545
372,-0.55770281,-0.440593887,0.388251971,-0.644794505,-1.189392213,0.568240154,-0.970691477,0.741273706
373,0.13944361,-0.308890674,-0.190285829,-1.126459806,0.812921673,0.744610874,-0.082886971,-1.278079727
374,0.566970481,-0.078461891,0.388251971,-0.366343964,-0.244320531,0.744610874,0.817756569,-1.668776771
375,1.529201587,0.151902492,1.091108103,-0.227190403,NA,NA,-0.001456704,0.002696102
376,1.323818194,0.480886211,1.496879819,-0.308546125,0.186103539,0.392068865,-1.021364118,0.882607081
377,0.098387335,0.743984349,1.337384302,-0.725690758,NA,NA,-0.046102353,0.77057962
378,0.839483127,2.255377675,0.66024609,-0.558478094,-0.133984778,-0.135217847,0.013549365,0.363360898
379,-0.978631213,1.894167193,0.008034115,-0.558478094,-0.149470137,0.744610874,1.079181262,-0.956035407
380,0.566970481,1.039878451,-0.394539839,0.171018305,NA,NA,0.058946695,-0.107241901
381,1.323818194,0.480886211,-0.190285829,-0.328487965,-0.196472263,-0.74796597,NA,0.143213534
382,-0.334727767,1.204223377,0.57076589,-0.56176008,0.497957025,-0.398150981,1.129628816,-0.956035407
383,-0.296691907,0.809746849,1.652830171,-0.628403995,0.03798967,-1.314485168,NA,-0.845327892
384,0.349247939,1.631388353,0.295150826,-0.31393771,-0.309498398,0.480129398,0.780520163,-0.400237967
385,-0.023042036,1.237088934,0.66024609,-0.059558822,NA,NA,NA,1.158077781
386,1.273560234,-1.165364976,-1.519935022,-0.30675662,0.878623651,-1.44486906,-1.054729017,-0.52414848
387,0.566970481,0.974132412,-0.933782887,-0.20999404,-0.149470137,0.832870097,0.564559622,-0.664024706
388,NA,NA,NA,NA,-1.261308109,-0.398150981,-1.07128861,1.427566413
389,-0.023042036,0.941257645,-0.291647705,-0.763940604,0.016165617,1.009534508,0.377057836,-0.52414848
390,0.349247939,1.368539876,-1.046992805,-0.485929435,-0.088057658,1.452030877,0.262531617,0.002696102
391,0.566970481,-0.638190055,-1.769573211,-0.997645676,-1.386468842,1.540670696,-0.198114466,-0.664024706
392,0.793171934,0.776866194,-2.028950642,-0.638376025,0.172333172,-0.922538452,-0.44444213,-0.845327892
393,-0.48435599,1.72993848,0.008034115,-0.301114923,0.267334313,0.216100014,-0.254357901,-0.464051706
394,-0.181025222,1.992691673,1.337384302,-0.642036706,0.333284654,-0.5731689,0.175001569,0.375271426
395,NA,NA,NA,NA,NA,NA,-1.184978169,1.202155021
396,0.13944361,2.977431126,0.105080325,-0.108790432,-0.27670752,-0.660595272,0.827123544,-1.209254628
397,-0.023042036,1.861323583,-0.933782887,NA,0.779527032,-1.096882486,-1.263885672,0.882607081
398,NA,NA,NA,NA,-0.681613783,0.392068865,-1.79561919,1.482654655
399,NA,NA,NA,NA,NA,NA,-1.24825271,1.305955893
400,-0.48435599,1.795633173,0.66024609,-0.187147947,0.510243504,-0.310560329,-0.819911641,0.283130216
401,-0.55770281,0.118997171,-0.190285829,-0.178891967,NA,NA,-0.729799536,1.002838261
402,1.17430349,0.546668038,-0.190285829,0.394644776,0.346292945,0.30405894,-0.57417066,-0.845327892
403,0.656400282,0.480886211,0.295150826,0.179316845,-0.359468574,0.832870097,0.495270827,-0.664024706
404,NA,NA,NA,NA,NA,NA,-1.590352988,1.485880245
405,-1.369768413,1.039878451,1.174168951,-0.529962048,-0.65314311,0.788734367,-0.813977263,1.075811964
406,0.457085695,0.612444981,0.105080325,-0.636552644,-0.309498398,-0.310560329,-0.735881106,0.2055138
407,1.741885421,-0.21012748,0.008034115,-0.031188568,-0.624993607,0.65640077,-0.464211406,-0.400237967
408,-0.410038842,0.645331629,-0.605115927,-0.563406494,-0.072921037,0.524178521,-1.899979846,0.626083538
409,NA,NA,NA,NA,NA,NA,-2.405048899,1.466502064
410,NA,NA,NA,-0.581761468,-1.018803962,-1.053318112,-0.711490104,0.626083538
411,1.273560234,-0.144292037,0.66024609,-0.099340884,-1.119653106,1.452030877,-0.529312678,-1.209254628
412,NA,NA,NA,NA,NA,NA,-0.191020953,1.185241518
413,-0.372509052,0.349307753,-0.712906827,NA,-0.359468574,-0.398150981,-1.200909472,1.061985024
414,0.701635617,-0.47352311,0.295150826,-0.26689754,-0.56962482,-0.398150981,-0.808032584,1.044653601
415,0.306670597,0.118997171,-0.291647705,-0.38775505,-1.029798235,0.921178094,-0.705365272,0.861109275
416,1.17430349,-1.429096033,-0.551856533,-0.713400694,0.267334313,0.30405894,0.452615342,0.283130216
417,-1.615792222,1.007006013,-0.090406925,0.099366596,-0.11858837,0.65640077,0.270594175,-1.545161578
418,NA,NA,NA,NA,NA,NA,-1.925547417,1.239194788
419,-0.258398333,1.532828434,1.496879819,0.102220339,0.372132927,-0.5731689,0.808412846,-0.664024706
420,NA,NA,NA,-0.226376671,-0.359468574,-0.135217847,-0.637264859,0.693289545
421,-0.630102094,-0.177209093,-0.291647705,NA,NA,NA,-1.340967168,1.086160087
422,0.098387335,-1.824882418,-1.897994552,NA,NA,NA,-1.742141145,1.202155021
423,0.098387335,0.151902492,-0.394539839,-0.588976677,-0.072921037,-0.135217847,-0.282148305,0.839524115
424,NA,NA,NA,NA,NA,NA,-0.95363085,1.305955893
425,NA,NA,NA,-0.752560774,-0.359468574,-1.009739274,1.232560884,-0.400237967
426,NA,NA,NA,-0.584299975,-1.373634872,-4.654513153,1.890147661,-0.058474599
427,NA,NA,NA,-0.646177389,-0.533376056,-0.74796597,0.836513876,0.882607081
428,NA,NA,NA,-0.720543301,-0.943238169,-0.222915811,-0.624737554,0.921797095
429,-0.04702094,0.007109444,0.835811205,-0.450644262,0.293898883,-0.398150981,-0.226347667,-0.183906424
430,NA,NA,NA,NA,NA,NA,-1.450871368,1.348958498
431,-0.978631213,-0.901730795,0.835811205,-0.585997168,-0.359468574,-0.047466868,-0.26132599,0.803351133
432,-0.258398333,-0.308890674,1.091108103,-0.408060818,0.326758156,0.128192467,-0.861166509,-0.058474599
433,-0.91065349,-0.704066659,-0.291647705,-0.356478058,-0.005834061,-1.575117443,-1.179650836,1.29931302
434,NA,NA,NA,-0.583452837,-0.028012732,0.480129398,NA,0.803351133
435,-0.102582191,0.546668038,-0.190285829,-0.801881243,-0.479954745,0.392068865,0.377057836,-0.29975453
436,0.88616334,0.678217072,0.295150826,-0.660625897,-0.839261474,-0.135217847,1.604552757,-0.183906424
437,-0.539455814,1.171356681,-0.446575168,-0.205218113,-0.11858837,0.392068865,-0.655971205,-0.956035407
438,0.793171934,0.151902492,0.105080325,-0.816206361,-0.964584752,-1.44486906,0.013549365,-1.142910344
439,NA,NA,NA,NA,NA,NA,-1.184978169,1.447064346
440,0.057623467,0.875504602,-2.162549541,-0.485557388,0.001518885,-0.485687322,-0.48386956,-0.183906424
441,NA,NA,NA,-0.376330503,NA,NA,-1.195607462,1.355547499
442,-0.023042036,1.007006013,-0.933782887,-0.654998206,-0.042899662,1.097938987,0.013549365,-1.545161578
443,1.028472457,-0.83583698,-0.342899444,-0.620346111,-0.85970167,1.718088306,-0.925004635,0.002696102
444,NA,NA,NA,-1.039423482,0.700129566,0.040336703,-0.855303354,0.693289545
445,NA,NA,NA,-0.356478058,-0.624993607,0.921178094,-1.724116486,0.93951718
446,-0.701575862,0.480886211,-0.605115927,-0.012385606,NA,NA,0.294889221,-0.29975453
447,NA,NA,NA,NA,NA,NA,-0.717604069,NA
448,-0.219843854,-0.308890674,-0.499011867,-0.49944384,-1.386468842,-1.183967594,-0.119297122,-0.29975453
449,-0.062950995,0.546668038,-1.643585163,0.102030347,0.856880873,-2.482896833,0.051340634,-1.37934571
450,-0.062950995,0.415099463,0.748584408,-0.022929447,0.16542242,-0.069409562,0.626267132,-1.463777893
451,-0.334727767,0.086090564,-0.190285829,0.278931021,0.161267729,-1.28839229,-0.060861577,-1.853173079
452,-0.630102094,0.743984349,-1.162139544,-0.303782578,-0.681613783,-0.922538452,0.206587585,0.319414812
453,-0.410038842,-0.704066659,1.337384302,NA,-1.749604928,-1.183967594,-1.460683459,NA
454,1.273560234,-0.177209093,-0.933782887,-0.44886784,-1.029798235,0.30405894,-0.35746328,0.319414812
455,1.028472457,-1.000582484,-0.394539839,0.018972233,-1.780260861,-1.44486906,0.303023599,-1.964344281
456,0.349247939,-0.078461891,-1.27929446,-0.11905954,-0.165045668,0.480129398,0.120379104,-1.545161578
457,1.028472457,-0.111376304,0.748584408,-0.795835733,-1.119653106,0.30405894,-0.947924868,0.283130216
458,0.839483127,-0.539385708,-2.028950642,NA,-2.266223889,4.130115707,-1.489945297,0.839524115
459,-0.062950995,-0.737007091,-0.342899444,NA,NA,NA,-1.421258469,1.215650893
460,0.264405596,-0.704066659,0.295150826,-0.502479501,-1.225068069,0.65640077,-0.046102353,-1.912636317
461,-0.334727767,1.007006013,0.295150826,-0.632466823,-0.922080396,0.568240154,0.855365029,-0.29975453
462,-0.062950995,1.039878451,-0.291647705,-0.642495605,-1.189392213,0.744610874,-0.766128681,0.580765146
463,0.13944361,-0.341814436,0.008034115,-0.832970217,-0.85970167,-0.660595272,1.480269992,-1.912636317
464,0.057623467,1.171356681,0.66024609,-0.59282525,-0.922080396,0.128192467,-0.711490104,1.158077781
465,0.017148243,-0.522919537,-1.769573211,NA,-0.153355518,-1.249242979,-1.85256875,1.13762136
466,NA,NA,NA,-0.534706612,-1.373634872,-0.003571631,-1.115053694,1.086160087
467,-0.701575862,-0.21012748,0.835811205,-0.122669359,-0.260464272,-0.047466868,0.478149462,-0.183906424
468,0.180796123,0.020273483,0.480112179,-0.381859475,-0.462393207,0.480129398,-0.082886971,0.002696102
469,0.478896644,0.086090564,1.174168951,-0.458867913,-0.376340692,0.744610874,0.214527159,-0.29975453
470,1.076683706,-0.308890674,0.66024609,-0.766678551,0.435731324,-1.878492701,0.799092272,-0.29975453
471,1.125292053,-0.506453716,-1.162139544,-0.574615927,-1.142667158,-0.74796597,0.529753213,0.580765146
472,1.076683706,0.612444981,0.57076589,-0.627504236,-0.228274873,0.260073079,1.029391525,-0.845327892
473,-0.258398333,0.546668038,-0.291647705,NA,0.910949201,-0.047466868,0.912490059,-0.956035407
474,0.793171934,0.349307753,0.295150826,-0.675373725,-0.798889454,1.452030877,0.582086048,-0.664024706
475,NA,NA,NA,-0.652200917,-1.616895061,2.51868435,-0.496913813,0.500418569
476,-0.258398333,0.151902492,-0.933782887,-0.675854611,0.856880873,-0.310560329,0.564559622,-0.234403466
477,NA,NA,NA,-0.672016648,-0.196472263,-1.096882486,-0.522856946,0.002696102
478,0.566970481,0.217709308,0.835811205,-0.326045189,-0.662597223,0.216100014,0.941379456,-0.956035407
479,0.222448791,0.612444981,-0.933782887,-0.329405862,-0.533376056,0.30405894,-0.038699884,0.002696102
480,-0.630102094,0.151902492,-1.162139544,-0.253083786,-0.56962482,1.452030877,0.286772906,-0.234403466
481,NA,NA,NA,NA,NA,NA,-1.538142738,1.476198555
482,-0.91065349,0.612444981,-1.046992805,0.109601578,-1.519062142,0.744610874,-0.674576885,0.693289545
483,-0.55770281,0.678217072,0.835811205,-0.228548323,-0.410418025,0.921178094,-1.335883697,1.086160087
484,-0.48435599,-1.099447488,0.008034115,-0.266045348,-2.388071505,0.921178094,-1.441029944,0.839524115
485,NA,NA,NA,-0.342053446,-0.515444145,1.540670696,1.816795868,-0.570024901
486,0.017148243,0.283511048,-0.090406925,NA,0.206632718,-1.44486906,0.521102451,1.378553571
487,NA,NA,NA,-0.880138596,-1.096864221,-1.009739274,1.029391525,0.410815489
488,0.306670597,-1.528020899,-0.190285829,-0.716962781,0.35924216,-0.485687322,1.768636305,0.2055138
489,-0.48435599,-0.177209093,0.105080325,NA,NA,NA,NA,1.120518839
490,NA,NA,NA,NA,NA,NA,-1.85256875,1.385111009
491,NA,NA,NA,NA,-0.11858837,-0.922538452,-0.240380457,0.839524115
492,NA,NA,NA,NA,NA,NA,-2.397752775,1.417794651
493,NA,NA,NA,NA,NA,NA,-0.861166509,1.319219839
494,2.047146843,-0.111376304,0.964630705,0.092291703,0.624458339,-0.922538452,0.679985611,-0.29975453
495,NA,NA,NA,NA,NA,NA,-0.316581848,1.289335002
496,-0.55770281,-1.198325987,-0.190285829,-0.150338568,-0.050373865,0.392068865,1.029391525,0.626083538
497,0.098387335,0.151902492,-0.499011867,-0.567124258,0.779527032,-0.529434984,NA,0.500418569
498,-0.023042036,0.086090564,-1.398532999,-0.556842484,0.734415456,0.216100014,0.013549365,-0.183906424
499,-1.112127308,0.941257645,-0.291647705,-0.744016686,-0.462393207,0.216100014,0.335743179,-0.956035407
500,-0.48435599,-0.737007091,-0.291647705,-0.754713678,-0.27670752,1.009534508,1.109369861,-0.183906424
501,1.028472457,0.678217072,-1.162139544,-0.504001841,0.144586685,-0.135217847,0.028618305,-1.964344281
502,-0.410038842,-0.243047203,-2.438144629,-0.500201632,0.365694811,-1.183967594,0.617388843,-0.845327892
503,-0.372509052,-0.21012748,-0.734672449,NA,NA,NA,-0.593219713,1.106800094
504,NA,NA,NA,NA,-0.33436385,-0.660595272,-2.293762986,1.394934164
505,-0.141939124,0.842626316,0.200772798,-0.435147368,0.606717311,1.05373076,-0.350682569,0.347430731
506,0.349247939,1.072749734,0.66024609,-0.502479501,0.28064779,-0.485687322,0.452615342,-0.956035407
507,-0.630102094,1.335678826,-0.291647705,-0.620346111,-0.964584752,1.363437472,0.385376873,0.24653995
508,NA,NA,NA,NA,NA,NA,-1.142120453,1.355547499
509,-0.841831312,0.151902492,0.66024609,NA,-0.624993607,0.65640077,0.335743179,0.741273706
510,-0.48435599,0.875504602,0.200772798,-0.625708066,0.546795002,-0.83528052,-0.95932726,0.542673392
511,NA,NA,NA,NA,NA,NA,-1.015771135,1.215650893
512,-1.369768413,1.007006013,-1.046992805,-0.787859729,0.199806378,0.30405894,0.1671478,-0.845327892
513,0.566970481,0.941257645,-0.499011867,-0.930396737,0.768312594,-0.74796597,0.286772906,-0.464051706
514,0.839483127,-0.308890674,-0.933782887,NA,NA,NA,-1.305218206,1.239194788
515,-0.102582191,1.532828434,-1.398532999,-1.061940684,-3.16383752,1.452030877,0.270594175,0.542673392
516,-1.615792222,1.92700974,-0.605115927,-0.577969957,NA,NA,-1.315471544,1.120518839
517,NA,NA,NA,NA,NA,NA,-1.976076192,1.495547218
518,0.435356613,-0.374739553,-1.519935022,NA,NA,NA,-1.120484519,0.882607081
519,NA,NA,NA,NA,NA,NA,-2.301307286,1.239194788
520,-1.369768413,1.434258625,-0.291647705,-0.731397752,-1.335567994,0.216100014,0.644087449,-0.664024706
521,-0.55770281,-1.29721817,-1.398532999,NA,0.497957025,-1.314485168,-1.683190229,1.002838261
522,0.264405596,-0.243047203,1.174168951,-0.742956169,-0.778951098,1.186391201,0.931725149,-1.463777893
523,-0.258398333,0.480886211,-0.712906827,-0.880791624,0.293898883,0.568240154,-0.655971205,-0.107241901
524,1.477189325,-0.177209093,-0.090406925,2.458764703,0.80183121,0.30405894,0.478149462,-1.37934571
525,-0.102582191,-1.29721817,-2.2989065,2.458764703,1.468875676,-0.398150981,0.808412846,0.410815489
526,0.611513521,-0.374739553,0.008034115,2.458764703,0.206632718,0.987440883,0.679985611,0.002696102
527,-0.334727767,-0.802892244,-1.643585163,2.252575078,0.03798967,-1.510010306,0.444143092,-1.066153601
528,NA,NA,NA,2.458764703,0.116560424,1.895687823,-0.404565677,0.457781027
529,-0.48435599,-1.363153988,-3.846268636,2.458764703,0.460782408,0.65640077,NA,-0.400237967
530,0.566970481,-0.96763045,-2.095412713,2.458764703,1.067656157,0.744610874,0.564559622,0.2055138
531,0.349247939,0.151902492,-0.933782887,2.458764703,0.35924216,0.568240154,0.452615342,0.626083538
532,0.13944361,-2.121878949,-2.028950642,2.244939449,-0.986124164,-1.270994077,0.912490059,-0.52414848
533,NA,NA,NA,2.458764703,0.116560424,-0.135217847,-1.206203089,0.542673392
534,NA,NA,NA,2.458764703,-0.359468574,1.05373076,-0.813977263,0.967750009
535,NA,NA,NA,NA,NA,NA,-1.566724398,1.44057176
536,-0.334727767,0.875504602,-0.933782887,2.458764703,-0.55143556,0.216100014,0.238450329,-1.142910344
537,NA,NA,NA,NA,NA,NA,-0.48386956,1.427566413
538,-2.292851721,-2.385994397,-0.712906827,2.458764703,1.652200782,2.25142298,-0.976359342,0.500418569
539,-2.797669558,-1.29721817,-0.712906827,2.458764703,0.958804973,0.788734367,-1.098708397,0.580765146
540,-2.700526708,-1.231288519,-0.190285829,2.458764703,4.093878177,-1.44486906,0.343968958,0.002696102
541,NA,NA,NA,NA,NA,NA,-0.323428433,1.394934164
542,-1.90837471,-1.528020899,0.835811205,2.458764703,2.531001128,0.832870097,-0.309721951,0.079953983
543,-2.845568818,-1.165364976,0.480112179,2.458764703,3.743896144,-1.357961406,-0.075560225,0.283130216
544,-2.700526708,-0.984106284,0.200772798,NA,3.084039236,-1.314485168,-0.95932726,0.77057962
545,-2.601539842,0.875504602,1.954734047,2.458764703,2.036912065,-0.398150981,-0.097495584,0.861109275
546,-2.13146473,-0.901730795,1.337384302,2.458764703,2.115590872,-0.135217847,0.120379104,-0.664024706
547,-2.021085007,-1.989863424,0.835811205,2.458764703,NA,NA,-0.813977263,1.061985024
548,-2.449459682,-1.165364976,1.496879819,2.458764703,NA,NA,-0.919250355,0.2055138
549,-2.239600042,-2.551125476,-2.162549541,2.458764703,1.373198525,-0.266744777,-0.370985632,-0.183906424
550,-2.345572565,-1.099447488,0.295150826,2.458764703,2.748522607,-0.398150981,0.311176111,-1.61419424
551,-2.700526708,-1.65994307,-0.605115927,2.458764703,0.65962376,0.788734367,0.427256793,0.079953983
552,-2.239600042,-1.429096033,-0.090406925,2.458764703,3.950117119,0.128192467,1.019511167,-0.234403466
553,-3.473222555,-0.506453716,1.337384302,NA,NA,NA,-1.421258469,1.061985024
554,-1.432325716,-1.956863838,0.008034115,2.458764703,1.118177256,-0.922538452,NA,-0.845327892
555,-2.185807733,-1.462069406,0.835811205,2.458764703,3.176679332,1.452030877,-0.411243324,0.283130216
556,NA,NA,NA,NA,NA,NA,-1.590352988,1.511626355
557,-2.292851721,-2.352973689,-0.499011867,2.458764703,2.471183032,2.162422906,-0.64974699,0.143213534
558,-2.104083498,-0.243047203,-0.499011867,NA,NA,NA,-0.825835748,1.319219839
559,-1.615792222,-1.725913877,-0.605115927,NA,2.20338544,-1.183967594,-0.457634049,1.002838261
560,-3.345051975,-1.692927657,4.935298632,2.458764703,0.65379181,3.143782812,0.599695552,0.079953983
