"","pop","dam","Corollawidth","Corollalength","Petallength","color492","nectaramt","nectarconc","Root","fdate"
"389",13,"AM_021",0.649940689816207,0.493454131597521,0.00509515419133349,-1.09054266747074,-0.305665139692587,0.404079973593861,-0.145534458357443,-0.296295943026185
"390",13,"AM_021",-0.345607615624338,1.28362379997297,0.286394368452923,-0.609475502101828,-0.992154346980376,1.09145003168823,-1.05795869645017,0.840638556660471
"391",13,"AM_021",0.862574540697701,-0.256382669085247,-0.0914732381778153,-0.637608986782104,-0.78047275423061,0.320211868492624,1.02580300403606,0.462976045478576
"392",13,"AM_022",0.384586175156779,0.523068871303079,1.02266812405765,0.270547607989962,-0.207715343519354,0.522266153473323,0.0834129738034076,-0.914511547864665
"393",13,"AM_022",-1.07115165514468,0.729598271526668,0.981598949324697,0.607235062541176,-0.538333457433482,0.830281728294043,-0.626652908900407,-1.08502393848723
"394",13,"AM_023",-0.484586559176722,0.700176086693681,-0.703584375845946,-0.509772964985107,-0.762240957741074,0.701225103447197,0.220152765409765,0.0266981315402802
"395",13,"AM_023",0.485223020390282,-2.01253554395371,0.643331476615957,-0.804222082640269,0.182589567934287,-0.253910412521355,-0.174944895326776,-0.465445501737109
"396",13,"AM_023",0.246555534917298,0.64125020260132,0.643331476615957,0.0593100320718182,0.514864340789457,1.17940722990129,0.203786941939719,-0.53028696359186
"397",13,"AM_023",1.08318566021352,-0.0143951682517435,-0.0914732381778153,-0.687248987237749,-1.39350187999986,-0.173289667517946,1.31296668653168,-0.591219514081517
"398",13,"AM_023",NA,NA,NA,-0.63214183655506,0.398344765800528,0.701225103447197,NA,-1.44133560103766
"399",13,"AM_024",-0.130611777830214,1.37026252948439,0.643331476615957,-0.176195186537823,0.122361059108214,-0.492953416282391,-0.449126771854306,-0.115894628272137
"400",13,"AM_024",-0.620265295904485,0.285358853009262,0.643331476615957,-0.852019500006612,-1.65703203020591,0.916886170858288,-0.152910728086026,0.594218244393561
"401",14,"TJ_193",0.649940689816207,0.0758437728326168,0.377495802750669,-0.524645009670216,-0.350281247552257,0.658433477993577,0.845911704457317,-1.71925045795916
"402",14,"TJ_193",1.5507263322298,0.285358853009262,1.063479178487,-0.405867590866678,NA,NA,-0.00229997722608257,-0.0529515790052551
"403",14,"TJ_193",1.35927091549913,0.582214803746489,1.45809461831948,-0.475310460705024,0.0479654830977301,0.320211868492624,-1.04108867792774,0.863238889711919
"404",14,"TJ_194",0.207713258258752,0.817703286850542,1.30310696925702,-0.831372946522362,NA,NA,-0.0481765245440522,0.745575253372392
