"","Pop","Dam","CorollaWidth","CorollaLength","PetalLength","Color","NectarAmt","NectarConc","Root","Fdate"
"74",1,"AM_165",0.264405596102353,-0.704066658583498,-0.605115927082119,-0.329405861736737,-0.260464271935749,-0.0474668682532624,1.66237332513804,-0.845327892174415
"75",1,"AM_165",1.02847245686741,0.382204230009017,-0.933782886694038,-0.153078199806786,-0.103279719761897,-0.398150980865974,1.08921765112318,0.0799539829120923
"77",1,"AM_165",0.522766410897074,0.612444980635835,1.41758582528966,-0.347042082802348,0.0488368611308341,-0.463808351126847,0.128132077501478,-1.4637778929744
"78",1,"AM_166",0.839483127446911,-0.440593886749337,-0.712906826644279,-0.716452787606865,-0.497637724184449,-0.573168899989904,1.46916504073787,-1.4637778929744
"79",1,"AM_166",0.678974070581103,1.22065629706088,-0.877882983933292,-0.498686793111381,-0.700776974191734,-0.222915810933691,0.555827343831373,-0.664024706249679
"80",1,"AM_166",-0.77214540524403,0.0860905642915749,-0.394539838801074,-0.452781275686461,0.397741581668688,-1.27099407667027,1.33832038083697,-0.956035406986163
"82",1,"AM_166",0.180796123373492,0.480886211349965,-1.51993502215489,-0.287610802697112,-0.839261473518816,0.656400770153815,1.7566872782102,-1.37934571001413
"83",1,"AM_166",1.27356023448909,1.56568283524189,0.00803411538856227,-0.238663755707238,0.102440281798118,0.832870097127386,1.49140663915424,-1.9643442811074
"85",1,"AM_167",0.566970481124393,0.0860905642915749,-0.0904069254557428,0.0175219849636895,0.460782407754882,0.392068864918784,0.478149462037942,-1.27807972693399
"87",1,"AM_168",1.74188542088758,-0.308890674337527,0.295150826280589,-0.460306953677072,0.0452258931248806,-0.222915810933691,1.00965639367534,-1.912636317266
"88",1,"AM_168",1.12529205294882,0.711101311007976,-0.605115927082119,-0.0100347571810129,-0.60640153299252,0.0403367034116309,1.19105640045216,-1.01652157211263
"89",1,"AM_168",0.933217949101551,1.43425862539303,-0.394539838801074,0.00772699932302926,-0.922080395782714,0.128192467310955,0.734487903937075,0.98181209364726
"90",1,"AM_168",1.7962530097061,-1.75890173711875,-1.04699280508835,-0.802170505368396,-0.778951098307474,2.07346683433892,1.92733623171568,-1.545161578391
"92",2,"TJ_097",-0.630102093861174,-0.0455487938593522,0.835811204998451,-0.547506341175414,-1.26130810938981,0.921178094024171,-0.075560224549724,0.674711948130278
"95",2,"TJ_100",0.909643502627406,0.628888456208966,-0.76745274544053,-0.648488138081662,-0.309498397614099,-1.05331811236011,-0.330261751382611,0.375271425643461
"100",2,"TJ_103",1.02847245686741,0.612444980635835,0.00803411538856227,-0.323305619882121,-0.103279719761897,1.18639120070306,0.855365029008564,-1.27807972693399
"103",2,"TJ_104",-0.630102093861174,1.4013998086194,0.105080324626232,-0.637008056914586,-0.533376056305332,0.832870097127386,-0.0974955836862371,-0.40023796652528
"104",2,"TJ_104",-0.258398333415225,-0.111376304496734,1.00704560898059,-0.418921964198514,0.24051741440074,1.3634374721567,-0.843546772806694,0.542673392372937
"105",2,"TJ_104",-0.062950994988469,0.908381711500387,0.200772797628179,-0.428548233862041,-1.33556799373131,0.128192467310955,0.00603850118164182,0.741273705645461
"106",2,"TJ_104",1.52920158651669,-1.29721817039532,-0.291647704873178,-0.165511800509966,0.47322700602821,0.0403367034116309,0.931725149341514,-0.183906423754337
"107",2,"TJ_104",1.02847245686741,0.217709307870159,-1.2792944598787,-0.508970406371034,-0.244320530934086,-0.0474668682532624,-0.0901987388892988,-0.0584745987388802
"108",2,"TJ_105",1.17430348985186,-0.0455487938593522,0.660246090033715,-0.272028678885769,0.30708827911842,0.128192467310955,0.836513876414213,-0.40023796652528
"109",2,"TJ_105",1.07668370631269,-0.177209092578663,1.33738430227916,-0.192608290427518,-0.180084169965828,2.65246022631542,0.135901689134085,0.741273705645461
"110",2,"TJ_106",1.52920158651669,-0.506453715869312,0.295150826280589,-0.588550295519716,-0.27703340922534,0.217858688486737,0.335743179396401,-0.717654486797908
"113",2,"TJ_108",1.02847245686741,-0.76994894952334,-0.499011867184571,-0.266329317003893,0.606717310558561,-1.09688248644574,0.495270827402556,-0.845327892174415
"114",2,"TJ_108",1.02847245686741,-0.243047202729004,-0.499011867184571,0.999805011901877,-0.149470136680054,-0.485687321725053,1.03929758420895,-0.845327892174415
"115",2,"TJ_115",0.793171933674804,0.809746849029993,-0.394539838801074,-0.310938095366025,-0.462393207239432,1.71808830641755,1.13979864089176,-1.4637778929744
"116",2,"TJ_115",0.43535661332108,0.250610808726457,0.921955611720685,-0.571485223505267,0.745757183112151,0.392068864918784,0.512471855334473,-1.20925462774119
"118",2,"TJ_115",-0.0828010931104531,-0.259507565607049,0.295150826280589,-0.873645027241323,0.333284654004707,-0.573168899989904,0.912490058797828,-0.845327892174415
"119",2,"TJ_118",-0.258398333415225,-0.0784618911490464,0.295150826280589,-0.49528926386254,0.594830300657794,-0.310560329174932,0.393714789809894,-0.570024900955416
"120",2,"TJ_120",-0.334727766635062,0.67821707188399,-0.605115927082119,-0.327265678921895,0.497957024604996,-0.310560329174932,-0.140966294418006,-0.234403465697219
"121",2,"TJ_120",0.112040083405353,1.02892110095372,0.169023262051442,0.211507411689258,0.0739816439394056,0.304058940101925,-0.357463279831788,-0.570024900955416
"122",2,"TJ_120",0.0576234673891496,0.809746849029993,0.105080324626232,0.225718761026761,0.779527031638324,-0.135217847342131,-0.47732911950569,0.410815489394867
"123",2,"TJ_120",-0.630102093861174,0.415099462707288,1.09110810308235,-0.0656554868004668,0.642093328373379,-0.573168899989904,-0.0089363094947493,-0.234403465697219
"125",2,"TJ_120",1.02847245686741,1.2699533595629,0.295150826280589,-0.430106235035392,0.665444252861028,0.392068864918784,0.808412845748626,-1.61419424044063
"128",3,"AM_025",-0.181025222395591,-1.36315398811671,-0.0904069254557428,-0.862120932426256,0.37213292725897,-0.222915810933691,0.752833076854963,1.40800757458209
"133",3,"AM_026",-0.0230420360444128,-0.76994894952334,-0.0904069254557428,-0.990571756608425,0.823971524136943,-0.135217847342131,-0.43120032178119,-0.40023796652528
"134",3,"AM_026",-0.258398333415225,-1.13240547942055,1.00704560898059,-0.470455047628172,1.08289867636369,-0.00357163131409219,-0.169655097309032,0.58076514637422
"135",3,"AM_026",0.0576234673891496,-1.62696011045484,0.835811204998451,-0.61281711244616,1.2071103381876,0.0403367034116309,0.874310871251357,-0.464051706367597
"137",3,"AM_026",0.349247939402855,-0.63819005531115,1.80539779579604,-0.376979020553664,1.23137485395812,-0.266744776878471,1.82892761686532,-0.299754529820642
"139",3,"AM_026",0.747224483071247,-0.901730795369275,0.388251971379888,-0.844596553128721,1.29360718868203,-0.573168899989904,0.512471855334473,0.457781027117525
"140",3,"AM_026",-0.258398333415225,-0.177209092578663,0.921955611720685,-0.0749910403024614,-0.462393207239432,2.51868434999125,0.980244391166964,-0.107241900843887
"141",3,"AM_026",-0.334727766635062,-0.704066658583498,0.835811204998451,-1.06105804085532,0.0249161282292084,-0.450679330037742,1.45809162455677,-0.52414848039192
"142",3,"AM_026",-0.0230420360444128,-1.41260993373868,1.21533156860765,-0.621682888975043,-0.342705237798337,-0.835280519500459,0.427256793130255,0.34743073137552
"143",3,"AM_026",-0.557702809559148,-1.42909603267193,0.295150826280589,-0.561760079902598,0.267334313202455,1.18639120070306,0.960762154936248,0.246539949798225
"145",3,"AM_026",0.0576234673891496,-0.473523110225255,2.17298604352648,-0.606237856026091,0.213442465056876,0.480129397697036,0.661993362436099,0.457781027117525
"147",3,"AM_037",-0.062950994988469,-0.63819005531115,0.00803411538856227,-0.968332648784338,-0.359468573919477,0.921178094024171,0.808412845748626,-1.14291034421585
"149",3,"AM_043",0.478896643612915,-0.63819005531115,-0.499011867184571,-0.233727940823553,0.460782407754882,0.21610001390807,0.286772905893621,0.0799539829120923
"150",3,"AM_043",0.30667059669331,-0.144292037195091,-1.16213954415512,-0.267181793485375,0.267334313202455,1.09793898681472,0.343968958213407,0.0799539829120923
"151",3,"AM_043",0.349247939402855,-0.967630449979483,-0.190285828955798,-0.427856768361345,0.0452258931248806,0.656400770153815,-0.309721950892505,-0.0584745987388802
"153",3,"AM_043",-0.141939123715914,0.0860905642915749,0.388251971379888,-0.153826833258402,0.700129565926356,-0.398150980865974,-0.0608615772148685,0.143213533706165
"154",3,"AM_044",0.30667059669331,0.67821707188399,1.09110810308235,-0.230725435642119,0.0596413641542071,0.832870097127386,-0.391172152392554,0.770579620245542
"155",3,"AM_044",0.793171933674804,0.5795571176646,0.295150826280589,-0.291405300294486,1.2554548527821,-0.0474668682532624,-0.555016592588297,-1.37934571001413
"156",3,"AM_044",0.656400282396726,-0.210127479949791,1.33738430227916,-0.750950564091037,1.46348387972512,-0.485687321725053,0.0589466948880775,0.839524115067249
"159",3,"AM_045",0.139443609512945,-0.210127479949791,-1.76957321135453,-0.844596553128721,0.15849448889657,0.656400770153815,0.013549365414722,-0.183906423754337
"160",3,"AM_045",0.793171933674804,0.480886211349965,-0.499011867184571,0.0133662197744921,0.30708827911842,0.128192467310955,0.286772905893621,-0.0584745987388802
"161",3,"AM_045",-0.630102093861174,0.217709307870159,-0.712906826644279,-0.520171774561425,-0.37634069183812,-0.747965970269534,0.582086048060582,-1.78742221872732
"162",3,"AM_045",0.180796123373492,0.0860905642915749,0.388251971379888,-0.51165919281091,0.829481329501304,-0.135217847342131,-0.384456187330221,0.0799539829120923
"163",3,"AM_045",-0.181025222395591,0.34930775280831,-0.499011867184571,-0.480736971523406,0.37213292725897,-0.310560329174932,-1.04364396470485,1.27934044476425
"164",3,"AM_045",0.566970481124393,-0.901730795369275,-0.499011867184571,-0.845214284665645,-0.276707519681536,0.128192467310955,1.69747759824559,-1.37934571001413
"165",3,"AM_045",-0.0230420360444128,-0.111376304496734,0.660246090033715,-0.304970929167289,-0.462393207239432,-1.18396759370047,0.960762154936248,-1.78742221872732
"167",4,"AM_001",-0.841831311600916,0.250610808726457,-1.39853299880555,-0.342986520113284,0.247245604121558,-0.52943498373024,0.311176110584597,0.205513799731689
"169",4,"AM_001",0.243388923416363,0.316410028353113,0.879016929214616,-0.105235342988287,0.384965865488652,0.612314255842328,0.198665306499521,0.500418569265542
"170",4,"AM_001",-0.102582190971587,-0.440593886749337,-0.0904069254557428,-0.456714293814168,0.293898883314171,0.480129397697036,1.79264300064771,-0.52414848039192
"171",4,"AM_001",0.522766410897074,-0.177209092578663,-3.02668975481287,-0.360918909826933,1.28886307538953,-1.44486906003293,-0.295962033129379,0.967750008598695
"173",4,"AM_001",-0.258398333415225,-0.0455487938593522,-2.43814462939151,-0.74031206090921,0.642093328373379,-0.222915810933691,0.385376873459245,0.770579620245542
"175",4,"AM_002",0.0576234673891496,0.151902491815731,-1.64358516266234,-0.271457022183624,-0.739554098507992,-0.0474668682532624,0.725348886678827,-2.05225173840146
"176",4,"AM_002",-0.258398333415225,0.908381711500387,0.480112179281905,-0.0104617487311883,-0.533376056305332,0.656400770153815,0.230458462050786,-0.845327892174415
"180",4,"AM_002",1.02847245686741,0.74398434903011,0.295150826280589,-0.822740992369557,0.00151888471259806,0.304058940101925,-0.1047775596555,-1.01652157211263
"181",4,"AM_002",-0.181025222395591,1.00700601272885,0.388251971379888,-0.628854294159324,-0.569624819877789,1.3634374721567,0.990023122796636,-0.664024706249679
"182",4,"AM_002",-0.910653490373062,0.612444980635835,-0.0904069254557428,-0.292869278429685,-0.149470136680054,-0.310560329174932,-0.28906191894247,-0.0584745987388802
"183",4,"AM_002",0.793171933674804,1.63138835300222,0.200772797628179,-0.182494454321088,-1.21311445576361,0.568240153760979,0.343968958213407,0.693289545323892
"185",4,"AM_002",-0.7015758620613,0.5795571176646,0.295150826280589,-0.835400615759219,-0.427626722795236,-0.135217847342131,1.04922946643413,-1.06615360132454
"186",4,"AM_003",-0.181025222395591,0.513777738544226,0.480112179281905,-0.791835776735177,-0.943238169481112,-0.135217847342131,-0.605861248284826,0.0799539829120923
"187",4,"AM_003",-0.334727766635062,0.776866194253278,-0.190285828955798,-0.102165464169635,-0.212325904176728,-0.00357163131409219,-0.837653282975502,0.693289545323892
"188",4,"AM_003",-0.141939123715914,0.875504602418617,1.33738430227916,-0.121705330302329,-0.462393207239432,0.480129397697036,0.159310993035232,-0.107241900843887
"190",4,"AM_003",0.566970481124393,0.711101311007976,-0.394539838801074,-0.502099387277828,-0.597156866102069,-0.52943498373024,-0.268280388473925,-0.52414848039192
"191",4,"AM_003",-0.181025222395591,0.415099462707288,-0.291647704873178,-0.219087236821731,-0.180712619453051,0.21610001390807,1.16021962657411,-2.00638331374473
"197",4,"AM_003",-0.484355990040914,0.67821707188399,0.105080324626232,-0.589830179963842,0.384965865488652,-1.3144851681704,0.931725149341514,0.34743073137552
"198",4,"AM_003",-0.77214540524403,0.217709307870159,0.480112179281905,-0.153327674532418,-0.0503738649432631,-0.791630292574953,0.013549365414722,1.25930130829262
"199",4,"AM_003",0.222448791465447,-0.0784618911490464,-2.02895064225585,0.32193333935833,0.130608940811831,-1.18396759370047,-0.580531961157662,0.839524115067249
"201",4,"AM_003",0.478896643612915,-0.111376304496734,0.200772797628179,-0.167157480241445,0.677051082134463,0.128192467310955,-1.14212045320855,0.674711948130278
"205",4,"AM_003",0.793171933674804,-0.341814436153962,0.480112179281905,-0.544687776820601,-0.681613782809485,0.128192467310955,-0.212259135424404,0.693289545323892
"212",4,"AM_004",-0.7015758620613,-0.0455487938593522,-0.499011867184571,-0.707839839916287,-0.0280127316949621,0.0403367034116309,0.0742071073838586,-0.183906423754337
"213",4,"AM_004",-0.807097553278436,0.941257645158098,-0.291647704873178,-0.602752984072033,0.845950782621758,-0.485687321725053,-0.982017747693504,0.246539949798225
"214",4,"AM_004",-0.484355990040914,0.67821707188399,1.00704560898059,-0.783907255103438,0.711602040184891,-0.660595271953858,-0.444442130297604,0.457781027117525
"216",4,"AM_004",0.180796123373492,0.0202734832817014,1.17416895149119,-0.691910809980828,-0.901107543647125,0.480129397697036,-1.01016888945819,0.825084829346032
"217",4,"AM_004",-0.334727766635062,-0.440593886749337,-0.394539838801074,-0.551956967478808,-0.818991840822001,0.304058940101925,-1.1796508364381,0.626083538180816
"218",4,"AM_004",-0.557702809559148,-0.0455487938593522,0.388251971379888,-0.605365081098838,-1.4385564810551,0.128192467310955,0.262531616982627,-0.717654486797908
"221",4,"AM_004",0.139443609512945,0.0860905642915749,0.570765890079438,-0.282384855875865,0.130608940811831,-0.485687321725053,1.7210551453328,-1.06615360132454
"222",4,"AM_004",0.285499314650104,-0.308890674337527,1.09110810308235,-0.464640012599356,-0.479954744754877,0.128192467310955,1.04922946643413,-0.40023796652528
"223",4,"AM_004",1.02847245686741,-0.835836979637665,0.295150826280589,-0.156827664673508,-0.11858837032708,0.656400770153815,0.294889221291618,0.36336089792633
"226",4,"AM_005",1.17430348985186,0.283511047933906,0.105080324626232,-0.585148084198678,-0.533376056305332,1.0095345077566,0.62626713185558,0.500418569265542
"229",4,"AM_006",1.02847245686741,2.12404296519606,0.105080324626232,-0.111406365895736,0.47322700602821,0.480129397697036,-0.896135462863965,0.283130216104173
"231",4,"AM_006",0.566970481124393,0.217709307870159,-1.39853299880555,-0.134807439195096,-0.180712619453051,0.21610001390807,-1.36626820075361,-0.0584745987388802
"232",4,"AM_006",0.139443609512945,0.299960694204339,-0.291647704873178,0.378921625563921,0.688612715894812,0.0403367034116309,-1.16361780892457,-0.52414848039192
"233",4,"AM_006",-0.77214540524403,-0.210127479949791,-1.16213954415512,0.0286529868785137,-0.11858837032708,0.656400770153815,-0.1047775596555,0.58076514637422
"234",4,"AM_006",0.264405596102353,-0.275968264380238,-1.89799455198923,-0.463916167499604,-0.393323268563544,0.568240153760979,0.246459763840663,-0.107241900843887
"235",4,"AM_006",0.0171482434078429,0.612444980635835,1.17416895149119,0.0187651894257941,-0.551435560493001,1.80686548154054,-0.976359341516046,0.246539949798225
"236",4,"AM_006",0.160082593565114,0.908381711500387,0.200772797628179,-0.12920361330468,-0.0428996620283656,-0.135217847342131,-0.226347666636768,-0.234403465697219
"237",4,"AM_006",-0.410038841560366,0.67821707188399,0.570765890079438,0.234418718726459,0.0596413641542071,0.656400770153815,0.182872365208259,-0.52414848039192
"238",4,"AM_006",0.566970481124393,1.46711633409715,-0.291647704873178,-0.140446406207945,-0.0132068935383394,-0.310560329174932,0.752833076854963,-1.01652157211263
"242",4,"AM_007",0.30667059669331,0.34930775280831,0.835811204998451,-0.608862449549361,-0.088057657762343,1.27489080800174,0.352213238398919,-0.0584745987388802
"243",4,"AM_007",-0.181025222395591,0.34930775280831,0.570765890079438,-0.461027466382143,0.384965865488652,0.392068864918784,0.478149462037942,0.693289545323892
"244",4,"AM_007",0.611513520572868,0.0202734832817014,0.660246090033715,-0.496797427025701,0.618556519403479,-0.310560329174932,-0.0312821024085657,-1.912636317266
"246",4,"AM_008",-0.807097553278436,0.382204230009017,-1.2792944598787,-0.501339723044046,0.856880873472058,0.0403367034116309,-0.219310393387356,0.98181209364726
"247",4,"AM_008",-0.062950994988469,0.875504602418617,-1.16213954415512,-0.26547769223497,0.102440281798118,-0.135217847342131,0.716232118692623,0.0799539829120923
"249",4,"AM_008",-0.557702809559148,0.217709307870159,-2.8745110309925,-0.255604334637447,0.423123727632695,-0.660595271953858,-0.0828869707711335,1.20215502098284
"252",4,"AM_012",-0.7015758620613,1.20422337672293,-0.822442234585794,-0.540679460723738,-0.410418025314388,-0.0474668682532624,-0.0312821024085657,-0.183906423754337
"254",4,"AM_012",-0.334727766635062,1.99269167339244,-0.499011867184571,-0.489472825997858,0.227012561481901,0.392068864918784,-0.655971204846719,0.375271425643461
"256",4,"AM_013",-1.61579222156648,0.415099462707288,-0.394539838801074,0.156374283158938,0.247245604121558,-0.398150980865974,0.360476094656805,-1.14291034421585
"258",4,"AM_013",0.566970481124393,0.612444980635835,-0.712906826644279,-0.32421780716463,0.995516848320398,0.128192467310955,0.503861342068399,0.205513799731689
"261",4,"AM_013",0.349247939402855,0.283511047933906,-0.291647704873178,-0.337094779336453,0.0739816439394056,-1.09688248644574,0.661993362436099,-2.00638331374473
